latest_year,type,id,indicator,year,xaxis_display,value
0,country,USA,private_share_external_ppg,2019,2019,NA
0,country,URY,private_share_external_ppg,2019,2019,NA
0,country,UZB,private_share_external_ppg,2019,2019,0.096231172
0,country,VUT,private_share_external_ppg,2019,2019,NA
0,country,VEN,private_share_external_ppg,2019,2019,0.87940476
0,country,VNM,private_share_external_ppg,2019,2019,0.110183666
0,country,YEM,private_share_external_ppg,2019,2019,NA
0,country,ZMB,private_share_external_ppg,2019,2019,0.490426821
0,country,ZWE,private_share_external_ppg,2019,2019,0.094352569
0,country,AFG,private_share_external_ppg,2020,2020,NA
0,country,ALB,private_share_external_ppg,2020,2020,0.335362314
0,country,DZA,private_share_external_ppg,2020,2020,0.002199778
0,country,AGO,private_share_external_ppg,2020,2020,0.79051926
0,country,ATG,private_share_external_ppg,2020,2020,NA
0,country,ARG,private_share_external_ppg,2020,2020,0.743638503
0,country,ARM,private_share_external_ppg,2020,2020,0.18893647
0,country,AUS,private_share_external_ppg,2020,2020,NA
0,country,AUT,private_share_external_ppg,2020,2020,NA
0,country,AZE,private_share_external_ppg,2020,2020,0.483342046
0,country,BHS,private_share_external_ppg,2020,2020,NA
0,country,BHR,private_share_external_ppg,2020,2020,NA
0,country,BGD,private_share_external_ppg,2020,2020,0.096970828
0,country,BRB,private_share_external_ppg,2020,2020,NA
0,country,BLR,private_share_external_ppg,2020,2020,0.175606604
0,country,BEL,private_share_external_ppg,2020,2020,NA
0,country,BLZ,private_share_external_ppg,2020,2020,0.416806054
0,country,BEN,private_share_external_ppg,2020,2020,0.282461856
0,country,BTN,private_share_external_ppg,2020,2020,0.007263569
0,country,BOL,private_share_external_ppg,2020,2020,0.173426854
0,country,BIH,private_share_external_ppg,2020,2020,0.053485852
0,country,BWA,private_share_external_ppg,2020,2020,NA
0,country,BRA,private_share_external_ppg,2020,2020,0.773506429
0,country,BRN,private_share_external_ppg,2020,2020,NA
0,country,BGR,private_share_external_ppg,2020,2020,0.780470714
0,country,BFA,private_share_external_ppg,2020,2020,0.002587318
0,country,BDI,private_share_external_ppg,2020,2020,NA
0,country,CPV,private_share_external_ppg,2020,2020,0.275772587
0,country,KHM,private_share_external_ppg,2020,2020,NA
0,country,CMR,private_share_external_ppg,2020,2020,0.119465567
0,country,CAN,private_share_external_ppg,2020,2020,NA
0,country,CAF,private_share_external_ppg,2020,2020,0.060720642
0,country,TCD,private_share_external_ppg,2020,2020,0.424784413
0,country,CHL,private_share_external_ppg,2020,2020,NA
0,country,CHN,private_share_external_ppg,2020,2020,0.863557207
0,country,COL,private_share_external_ppg,2020,2020,0.635797349
0,country,COM,private_share_external_ppg,2020,2020,0
0,country,COG,private_share_external_ppg,2020,2020,0.181219793
0,country,CRI,private_share_external_ppg,2020,2020,0.60844531
0,country,CIV,private_share_external_ppg,2020,2020,0.60215972
0,country,HRV,private_share_external_ppg,2020,2020,NA
0,country,CUB,private_share_external_ppg,2020,2020,NA
0,country,CYP,private_share_external_ppg,2020,2020,NA
0,country,CZE,private_share_external_ppg,2020,2020,NA
0,country,COD,private_share_external_ppg,2020,2020,NA
0,country,DNK,private_share_external_ppg,2020,2020,NA
0,country,DJI,private_share_external_ppg,2020,2020,NA
0,country,DMA,private_share_external_ppg,2020,2020,0.244278785
0,country,DOM,private_share_external_ppg,2020,2020,0.762553306
0,country,ECU,private_share_external_ppg,2020,2020,0.479723832
0,country,EGY,private_share_external_ppg,2020,2020,0.369252089
0,country,SLV,private_share_external_ppg,2020,2020,0.573616294
0,country,GNQ,private_share_external_ppg,2020,2020,NA
0,country,ERI,private_share_external_ppg,2020,2020,0.0477869
0,country,EST,private_share_external_ppg,2020,2020,NA
0,country,SWZ,private_share_external_ppg,2020,2020,0.017478766
0,country,ETH,private_share_external_ppg,2020,2020,0.224385564
1,country,FJI,private_share_external_ppg,2020,2020,0
0,country,FIN,private_share_external_ppg,2020,2020,NA
0,country,FRA,private_share_external_ppg,2020,2020,NA
0,country,GAB,private_share_external_ppg,2020,2020,0.445866461
0,country,GMB,private_share_external_ppg,2020,2020,0
0,country,GEO,private_share_external_ppg,2020,2020,0.205593652
0,country,DEU,private_share_external_ppg,2020,2020,NA
0,country,GHA,private_share_external_ppg,2020,2020,0.611510113
0,country,GRC,private_share_external_ppg,2020,2020,NA
0,country,GRD,private_share_external_ppg,2020,2020,0.215018101
0,country,GTM,private_share_external_ppg,2020,2020,0.529100419
0,country,GIN,private_share_external_ppg,2020,2020,0.068213508
0,country,GNB,private_share_external_ppg,2020,2020,0.259267987
0,country,GUY,private_share_external_ppg,2020,2020,0.024403303
0,country,HTI,private_share_external_ppg,2020,2020,0.021229232
0,country,HND,private_share_external_ppg,2020,2020,0.255809944
0,country,HUN,private_share_external_ppg,2020,2020,NA
0,country,ISL,private_share_external_ppg,2020,2020,NA
0,country,IND,private_share_external_ppg,2020,2020,0.501807989
0,country,IDN,private_share_external_ppg,2020,2020,0.7663401
0,country,IRN,private_share_external_ppg,2020,2020,0.282599296
0,country,IRQ,private_share_external_ppg,2020,2020,0.25813071
0,country,IRL,private_share_external_ppg,2020,2020,NA
0,country,ISR,private_share_external_ppg,2020,2020,NA
0,country,ITA,private_share_external_ppg,2020,2020,NA
0,country,JAM,private_share_external_ppg,2020,2020,0.610323744
0,country,JPN,private_share_external_ppg,2020,2020,NA
0,country,JOR,private_share_external_ppg,2020,2020,0.497380251
0,country,KAZ,private_share_external_ppg,2020,2020,0.685152043
0,country,KEN,private_share_external_ppg,2020,2020,0.220630685
0,country,KIR,private_share_external_ppg,2020,2020,NA
0,country,KOR,private_share_external_ppg,2020,2020,NA
0,country,KWT,private_share_external_ppg,2020,2020,NA
0,country,KGZ,private_share_external_ppg,2020,2020,NA
0,country,LAO,private_share_external_ppg,2020,2020,0.20030119
0,country,LVA,private_share_external_ppg,2020,2020,NA
0,country,LBN,private_share_external_ppg,2020,2020,0.941917575
0,country,LSO,private_share_external_ppg,2020,2020,0.004383533
0,country,LBR,private_share_external_ppg,2020,2020,NA
0,country,LBY,private_share_external_ppg,2020,2020,NA
0,country,LTU,private_share_external_ppg,2020,2020,NA
0,country,LUX,private_share_external_ppg,2020,2020,NA
0,country,MDG,private_share_external_ppg,2020,2020,0.041628719
0,country,MWI,private_share_external_ppg,2020,2020,NA
0,country,MYS,private_share_external_ppg,2020,2020,NA
0,country,MDV,private_share_external_ppg,2020,2020,0.303553761
0,country,MLI,private_share_external_ppg,2020,2020,NA
0,country,MLT,private_share_external_ppg,2020,2020,NA
0,country,MHL,private_share_external_ppg,2020,2020,NA
0,country,MRT,private_share_external_ppg,2020,2020,NA
0,country,MUS,private_share_external_ppg,2020,2020,0.121161227
0,country,MEX,private_share_external_ppg,2020,2020,0.887151727
0,country,FSM,private_share_external_ppg,2020,2020,NA
0,country,MDA,private_share_external_ppg,2020,2020,0.013834095
0,country,MNG,private_share_external_ppg,2020,2020,0.317483088
0,country,MNE,private_share_external_ppg,2020,2020,0.651640696
0,country,MAR,private_share_external_ppg,2020,2020,0.377405901
0,country,MOZ,private_share_external_ppg,2020,2020,0.118888775
0,country,MMR,private_share_external_ppg,2020,2020,0.193094158
0,country,NAM,private_share_external_ppg,2020,2020,NA
0,country,NRU,private_share_external_ppg,2020,2020,NA
0,country,NPL,private_share_external_ppg,2020,2020,7.13E-06
0,country,NLD,private_share_external_ppg,2020,2020,NA
0,country,NZL,private_share_external_ppg,2020,2020,NA
0,country,NIC,private_share_external_ppg,2020,2020,0.004168508
0,country,NER,private_share_external_ppg,2020,2020,0.054525345
0,country,NGA,private_share_external_ppg,2020,2020,0.375994143
0,country,MKD,private_share_external_ppg,2020,2020,0.532327335
0,country,NOR,private_share_external_ppg,2020,2020,NA
0,country,OMN,private_share_external_ppg,2020,2020,NA
0,country,PAK,private_share_external_ppg,2020,2020,0.210270097
0,country,PLW,private_share_external_ppg,2020,2020,NA
1,country,PAN,private_share_external_ppg,2020,2020,0.747714405
0,country,PNG,private_share_external_ppg,2020,2020,0.182126308
0,country,PRY,private_share_external_ppg,2020,2020,0.522537155
0,country,PER,private_share_external_ppg,2020,2020,0.744045511
0,country,PHL,private_share_external_ppg,2020,2020,0.478856737
0,country,POL,private_share_external_ppg,2020,2020,NA
0,country,PRT,private_share_external_ppg,2020,2020,NA
0,country,QAT,private_share_external_ppg,2020,2020,NA
0,country,ROU,private_share_external_ppg,2020,2020,NA
0,country,RUS,private_share_external_ppg,2020,2020,0.995865676
0,country,RWA,private_share_external_ppg,2020,2020,0.145465043
0,country,KNA,private_share_external_ppg,2020,2020,NA
0,country,LCA,private_share_external_ppg,2020,2020,0.418125477
0,country,VCT,private_share_external_ppg,2020,2020,0.010373202
0,country,WSM,private_share_external_ppg,2020,2020,NA
0,country,STP,private_share_external_ppg,2020,2020,0.041518107
0,country,SAU,private_share_external_ppg,2020,2020,NA
0,country,SEN,private_share_external_ppg,2020,2020,0.332616529
0,country,SRB,private_share_external_ppg,2020,2020,0.34473507
0,country,SYC,private_share_external_ppg,2020,2020,NA
0,country,SLE,private_share_external_ppg,2020,2020,0.140913484
0,country,SGP,private_share_external_ppg,2020,2020,NA
0,country,SVK,private_share_external_ppg,2020,2020,NA
0,country,SVN,private_share_external_ppg,2020,2020,NA
0,country,SLB,private_share_external_ppg,2020,2020,NA
0,country,SOM,private_share_external_ppg,2020,2020,NA
0,country,ZAF,private_share_external_ppg,2020,2020,0.906893189
0,country,SSD,private_share_external_ppg,2020,2020,NA
0,country,ESP,private_share_external_ppg,2020,2020,NA
0,country,LKA,private_share_external_ppg,2020,2020,0.452693061
0,country,SDN,private_share_external_ppg,2020,2020,0.2888454
0,country,SUR,private_share_external_ppg,2020,2020,NA
0,country,SWE,private_share_external_ppg,2020,2020,NA
0,country,CHE,private_share_external_ppg,2020,2020,NA
0,country,SYR,private_share_external_ppg,2020,2020,0.004573937
0,country,TJK,private_share_external_ppg,2020,2020,0.168447031
0,country,TZA,private_share_external_ppg,2020,2020,0.131916583
0,country,THA,private_share_external_ppg,2020,2020,0.874951249
0,country,TLS,private_share_external_ppg,2020,2020,NA
0,country,TGO,private_share_external_ppg,2020,2020,0.175798279
0,country,TON,private_share_external_ppg,2020,2020,NA
0,country,TTO,private_share_external_ppg,2020,2020,NA
0,country,TUN,private_share_external_ppg,2020,2020,0.291945431
0,country,TUR,private_share_external_ppg,2020,2020,0.746703668
0,country,TKM,private_share_external_ppg,2020,2020,0.1152843
0,country,TUV,private_share_external_ppg,2020,2020,NA
0,country,UGA,private_share_external_ppg,2020,2020,0.045813209
0,country,UKR,private_share_external_ppg,2020,2020,0.653014349
0,country,ARE,private_share_external_ppg,2020,2020,NA
0,country,GBR,private_share_external_ppg,2020,2020,NA
0,country,USA,private_share_external_ppg,2020,2020,NA
0,country,URY,private_share_external_ppg,2020,2020,NA
0,country,UZB,private_share_external_ppg,2020,2020,0.155143618
0,country,VUT,private_share_external_ppg,2020,2020,NA
1,country,VEN,private_share_external_ppg,2020,2020,0.887566738
0,country,VNM,private_share_external_ppg,2020,2020,0.083826595
0,country,YEM,private_share_external_ppg,2020,2020,NA
0,country,ZMB,private_share_external_ppg,2020,2020,0.467438035
0,country,ZWE,private_share_external_ppg,2020,2020,0.094087737
0,country,AFG,private_share_external_ppg,2021,2021,NA
1,country,ALB,private_share_external_ppg,2021,2021,0.355347809
1,country,DZA,private_share_external_ppg,2021,2021,7.12E-04
1,country,AGO,private_share_external_ppg,2021,2021,0.772449286
1,country,ATG,private_share_external_ppg,2021,2021,NA
1,country,ARG,private_share_external_ppg,2021,2021,0.72626483
1,country,ARM,private_share_external_ppg,2021,2021,0.287929339
1,country,AUS,private_share_external_ppg,2021,2021,NA
1,country,AUT,private_share_external_ppg,2021,2021,NA
1,country,AZE,private_share_external_ppg,2021,2021,0.486130672
1,country,BHS,private_share_external_ppg,2021,2021,NA
1,country,BHR,private_share_external_ppg,2021,2021,NA
1,country,BGD,private_share_external_ppg,2021,2021,0.086273454
1,country,BRB,private_share_external_ppg,2021,2021,NA
1,country,BLR,private_share_external_ppg,2021,2021,0.177316134
1,country,BEL,private_share_external_ppg,2021,2021,NA
1,country,BLZ,private_share_external_ppg,2021,2021,0.316626337
1,country,BEN,private_share_external_ppg,2021,2021,0.429191379
1,country,BTN,private_share_external_ppg,2021,2021,0.005211565
1,country,BOL,private_share_external_ppg,2021,2021,0.171018088
1,country,BIH,private_share_external_ppg,2021,2021,0.111464329
0,country,BWA,private_share_external_ppg,2021,2021,NA
1,country,BRA,private_share_external_ppg,2021,2021,0.781255922
1,country,BRN,private_share_external_ppg,2021,2021,NA
1,country,BGR,private_share_external_ppg,2021,2021,0.762552229
1,country,BFA,private_share_external_ppg,2021,2021,0.002501412
1,country,BDI,private_share_external_ppg,2021,2021,NA
1,country,CPV,private_share_external_ppg,2021,2021,0.260069856
1,country,KHM,private_share_external_ppg,2021,2021,NA
1,country,CMR,private_share_external_ppg,2021,2021,0.164908281
1,country,CAN,private_share_external_ppg,2021,2021,NA
1,country,CAF,private_share_external_ppg,2021,2021,0.061943976
1,country,TCD,private_share_external_ppg,2021,2021,0.419350298
0,country,CHL,private_share_external_ppg,2021,2021,NA
1,country,CHN,private_share_external_ppg,2021,2021,0.890668119
1,country,COL,private_share_external_ppg,2021,2021,0.642313149
1,country,COM,private_share_external_ppg,2021,2021,0
1,country,COG,private_share_external_ppg,2021,2021,0.377324521
1,country,CRI,private_share_external_ppg,2021,2021,0.567033986
1,country,CIV,private_share_external_ppg,2021,2021,0.565168925
1,country,HRV,private_share_external_ppg,2021,2021,NA
1,country,CUB,private_share_external_ppg,2021,2021,NA
1,country,CYP,private_share_external_ppg,2021,2021,NA
1,country,CZE,private_share_external_ppg,2021,2021,NA
0,country,COD,private_share_external_ppg,2021,2021,NA
1,country,DNK,private_share_external_ppg,2021,2021,NA
0,country,DJI,private_share_external_ppg,2021,2021,NA
1,country,DMA,private_share_external_ppg,2021,2021,0.209545997
1,country,DOM,private_share_external_ppg,2021,2021,0.780533514
1,country,ECU,private_share_external_ppg,2021,2021,0.4587313
1,country,EGY,private_share_external_ppg,2021,2021,0.432642091
1,country,SLV,private_share_external_ppg,2021,2021,0.534528191
1,country,GNQ,private_share_external_ppg,2021,2021,NA
1,country,ERI,private_share_external_ppg,2021,2021,0.048500499
1,country,EST,private_share_external_ppg,2021,2021,NA
1,country,SWZ,private_share_external_ppg,2021,2021,0.015210198
1,country,ETH,private_share_external_ppg,2021,2021,0.210405664
0,country,FJI,private_share_external_ppg,2021,2021,NA
1,country,FIN,private_share_external_ppg,2021,2021,NA
1,country,FRA,private_share_external_ppg,2021,2021,NA
1,country,GAB,private_share_external_ppg,2021,2021,0.46731099
1,country,GMB,private_share_external_ppg,2021,2021,0
1,country,GEO,private_share_external_ppg,2021,2021,0.235673364
1,country,DEU,private_share_external_ppg,2021,2021,NA
1,country,GHA,private_share_external_ppg,2021,2021,0.651957127
1,country,GRC,private_share_external_ppg,2021,2021,NA
1,country,GRD,private_share_external_ppg,2021,2021,0.18210069
1,country,GTM,private_share_external_ppg,2021,2021,0.584863112
1,country,GIN,private_share_external_ppg,2021,2021,0.078760596
1,country,GNB,private_share_external_ppg,2021,2021,0.338663641
1,country,GUY,private_share_external_ppg,2021,2021,0.022462658
1,country,HTI,private_share_external_ppg,2021,2021,0.019401844
1,country,HND,private_share_external_ppg,2021,2021,0.247809099
0,country,HUN,private_share_external_ppg,2021,2021,NA
1,country,ISL,private_share_external_ppg,2021,2021,NA
1,country,IND,private_share_external_ppg,2021,2021,0.514980132
1,country,IDN,private_share_external_ppg,2021,2021,0.774208035
1,country,IRN,private_share_external_ppg,2021,2021,0.32330543
1,country,IRQ,private_share_external_ppg,2021,2021,0.261734032
1,country,IRL,private_share_external_ppg,2021,2021,NA
1,country,ISR,private_share_external_ppg,2021,2021,NA
1,country,ITA,private_share_external_ppg,2021,2021,NA
1,country,JAM,private_share_external_ppg,2021,2021,0.595512158
1,country,JPN,private_share_external_ppg,2021,2021,NA
1,country,JOR,private_share_external_ppg,2021,2021,0.473122703
1,country,KAZ,private_share_external_ppg,2021,2021,0.694842809
1,country,KEN,private_share_external_ppg,2021,2021,0.236510546
1,country,KIR,private_share_external_ppg,2021,2021,NA
1,country,KOR,private_share_external_ppg,2021,2021,NA
1,country,KWT,private_share_external_ppg,2021,2021,NA
1,country,KGZ,private_share_external_ppg,2021,2021,NA
1,country,LAO,private_share_external_ppg,2021,2021,0.164154077
0,country,LVA,private_share_external_ppg,2021,2021,NA
1,country,LBN,private_share_external_ppg,2021,2021,0.943136924
1,country,LSO,private_share_external_ppg,2021,2021,0.003777514
0,country,LBR,private_share_external_ppg,2021,2021,NA
1,country,LBY,private_share_external_ppg,2021,2021,NA
0,country,LTU,private_share_external_ppg,2021,2021,NA
1,country,LUX,private_share_external_ppg,2021,2021,NA
1,country,MDG,private_share_external_ppg,2021,2021,0.031694247
0,country,MWI,private_share_external_ppg,2021,2021,NA
0,country,MYS,private_share_external_ppg,2021,2021,NA
1,country,MDV,private_share_external_ppg,2021,2021,0.423876916
0,country,MLI,private_share_external_ppg,2021,2021,NA
1,country,MLT,private_share_external_ppg,2021,2021,NA
1,country,MHL,private_share_external_ppg,2021,2021,NA
0,country,MRT,private_share_external_ppg,2021,2021,NA
1,country,MUS,private_share_external_ppg,2021,2021,0.135089198
1,country,MEX,private_share_external_ppg,2021,2021,0.883644815
1,country,FSM,private_share_external_ppg,2021,2021,NA
1,country,MDA,private_share_external_ppg,2021,2021,0.010960041
1,country,MNG,private_share_external_ppg,2021,2021,0.331428095
1,country,MNE,private_share_external_ppg,2021,2021,0.614731573
1,country,MAR,private_share_external_ppg,2021,2021,0.384471937
1,country,MOZ,private_share_external_ppg,2021,2021,0.119769061
1,country,MMR,private_share_external_ppg,2021,2021,0.179924005
1,country,NAM,private_share_external_ppg,2021,2021,NA
1,country,NRU,private_share_external_ppg,2021,2021,NA
1,country,NPL,private_share_external_ppg,2021,2021,5.96E-06
1,country,NLD,private_share_external_ppg,2021,2021,NA
1,country,NZL,private_share_external_ppg,2021,2021,NA
1,country,NIC,private_share_external_ppg,2021,2021,0.003308452
1,country,NER,private_share_external_ppg,2021,2021,0.047580551
1,country,NGA,private_share_external_ppg,2021,2021,0.426591101
1,country,MKD,private_share_external_ppg,2021,2021,0.531156586
1,country,NOR,private_share_external_ppg,2021,2021,NA
1,country,OMN,private_share_external_ppg,2021,2021,NA
1,country,PAK,private_share_external_ppg,2021,2021,0.234783305
1,country,PLW,private_share_external_ppg,2021,2021,NA
0,country,PAN,private_share_external_ppg,2021,2021,NA
1,country,PNG,private_share_external_ppg,2021,2021,0.098292806
1,country,PRY,private_share_external_ppg,2021,2021,0.516140416
1,country,PER,private_share_external_ppg,2021,2021,0.770878326
1,country,PHL,private_share_external_ppg,2021,2021,0.454609483
1,country,POL,private_share_external_ppg,2021,2021,NA
1,country,PRT,private_share_external_ppg,2021,2021,NA
1,country,QAT,private_share_external_ppg,2021,2021,NA
0,country,ROU,private_share_external_ppg,2021,2021,NA
1,country,RUS,private_share_external_ppg,2021,2021,0.993867703
1,country,RWA,private_share_external_ppg,2021,2021,0.15371361
0,country,KNA,private_share_external_ppg,2021,2021,NA
1,country,LCA,private_share_external_ppg,2021,2021,0.339912763
1,country,VCT,private_share_external_ppg,2021,2021,0.008349053
1,country,WSM,private_share_external_ppg,2021,2021,NA
1,country,STP,private_share_external_ppg,2021,2021,0.042659247
1,country,SAU,private_share_external_ppg,2021,2021,NA
1,country,SEN,private_share_external_ppg,2021,2021,0.340761672
1,country,SRB,private_share_external_ppg,2021,2021,0.416363049
0,country,SYC,private_share_external_ppg,2021,2021,NA
1,country,SLE,private_share_external_ppg,2021,2021,0.127998132
1,country,SGP,private_share_external_ppg,2021,2021,NA
1,country,SVK,private_share_external_ppg,2021,2021,NA
1,country,SVN,private_share_external_ppg,2021,2021,NA
0,country,SLB,private_share_external_ppg,2021,2021,NA
1,country,SOM,private_share_external_ppg,2021,2021,NA
1,country,ZAF,private_share_external_ppg,2021,2021,0.891196627
1,country,SSD,private_share_external_ppg,2021,2021,NA
1,country,ESP,private_share_external_ppg,2021,2021,NA
1,country,LKA,private_share_external_ppg,2021,2021,0.447618382
1,country,SDN,private_share_external_ppg,2021,2021,0.310411445
1,country,SUR,private_share_external_ppg,2021,2021,NA
1,country,SWE,private_share_external_ppg,2021,2021,NA
1,country,CHE,private_share_external_ppg,2021,2021,NA
1,country,SYR,private_share_external_ppg,2021,2021,0.00449673
1,country,TJK,private_share_external_ppg,2021,2021,0.164056647
1,country,TZA,private_share_external_ppg,2021,2021,0.182182849
1,country,THA,private_share_external_ppg,2021,2021,0.85171198
1,country,TLS,private_share_external_ppg,2021,2021,NA
1,country,TGO,private_share_external_ppg,2021,2021,0.162027288
0,country,TON,private_share_external_ppg,2021,2021,NA
1,country,TTO,private_share_external_ppg,2021,2021,NA
1,country,TUN,private_share_external_ppg,2021,2021,0.250901718
1,country,TUR,private_share_external_ppg,2021,2021,0.778413737
1,country,TKM,private_share_external_ppg,2021,2021,0.138720862
1,country,TUV,private_share_external_ppg,2021,2021,NA
1,country,UGA,private_share_external_ppg,2021,2021,0.040630934
1,country,UKR,private_share_external_ppg,2021,2021,0.64918268
1,country,ARE,private_share_external_ppg,2021,2021,NA
1,country,GBR,private_share_external_ppg,2021,2021,NA
1,country,USA,private_share_external_ppg,2021,2021,NA
0,country,URY,private_share_external_ppg,2021,2021,NA
1,country,UZB,private_share_external_ppg,2021,2021,0.210969222
1,country,VUT,private_share_external_ppg,2021,2021,NA
0,country,VEN,private_share_external_ppg,2021,2021,NA
1,country,VNM,private_share_external_ppg,2021,2021,0.077997333
0,country,YEM,private_share_external_ppg,2021,2021,NA
1,country,ZMB,private_share_external_ppg,2021,2021,0.452794089
1,country,ZWE,private_share_external_ppg,2021,2021,0.08819394
0,country,AFG,gov_net_interest_perc_gdp,2010,2010,1.17E-04
0,country,ALB,gov_net_interest_perc_gdp,2010,2010,0.033561086
0,country,DZA,gov_net_interest_perc_gdp,2010,2010,0.002769114
0,country,AGO,gov_net_interest_perc_gdp,2010,2010,0.011625561
0,country,ATG,gov_net_interest_perc_gdp,2010,2010,0.02096098
0,country,ARG,gov_net_interest_perc_gdp,2010,2010,0.008549575
0,country,ARM,gov_net_interest_perc_gdp,2010,2010,0.00872464
0,country,AUS,gov_net_interest_perc_gdp,2010,2010,0.002346207
0,country,AUT,gov_net_interest_perc_gdp,2010,2010,0.021649425
0,country,AZE,gov_net_interest_perc_gdp,2010,2010,4.71E-05
0,country,BHS,gov_net_interest_perc_gdp,2010,2010,0.017630745
0,country,BHR,gov_net_interest_perc_gdp,2010,2010,0.009309061
0,country,BGD,gov_net_interest_perc_gdp,2010,2010,0.015498496
0,country,BRB,gov_net_interest_perc_gdp,2010,2010,0.055960265
0,country,BLR,gov_net_interest_perc_gdp,2010,2010,0.00651141
0,country,BEL,gov_net_interest_perc_gdp,2010,2010,0.031951864
0,country,BLZ,gov_net_interest_perc_gdp,2010,2010,0.029910843
0,country,BEN,gov_net_interest_perc_gdp,2010,2010,0.003751566
0,country,BTN,gov_net_interest_perc_gdp,2010,2010,0.026709369
0,country,BOL,gov_net_interest_perc_gdp,2010,2010,0.013932809
0,country,BIH,gov_net_interest_perc_gdp,2010,2010,0.005918094
0,country,BWA,gov_net_interest_perc_gdp,2010,2010,0.005672487
0,country,BRA,gov_net_interest_perc_gdp,2010,2010,0.050277031
0,country,BRN,gov_net_interest_perc_gdp,2010,2010,0
0,country,BGR,gov_net_interest_perc_gdp,2010,2010,0.002484041
0,country,BFA,gov_net_interest_perc_gdp,2010,2010,0.004269139
0,country,BDI,gov_net_interest_perc_gdp,2010,2010,0.005941105
0,country,CPV,gov_net_interest_perc_gdp,2010,2010,0.014317777
0,country,KHM,gov_net_interest_perc_gdp,2010,2010,0.002322947
0,country,CMR,gov_net_interest_perc_gdp,2010,2010,0.002393144
0,country,CAN,gov_net_interest_perc_gdp,2010,2010,0.008373698
0,country,CAF,gov_net_interest_perc_gdp,2010,2010,0.009607222
0,country,TCD,gov_net_interest_perc_gdp,2010,2010,0.005535279
0,country,CHL,gov_net_interest_perc_gdp,2010,2010,5.03E-04
0,country,CHN,gov_net_interest_perc_gdp,2010,2010,0.004514604
0,country,COL,gov_net_interest_perc_gdp,2010,2010,0.020511874
0,country,COM,gov_net_interest_perc_gdp,2010,2010,0.003077635
0,country,COG,gov_net_interest_perc_gdp,2010,2010,0.008162011
0,country,CRI,gov_net_interest_perc_gdp,2010,2010,0.022821976
0,country,CIV,gov_net_interest_perc_gdp,2010,2010,0.011414301
0,country,HRV,gov_net_interest_perc_gdp,2010,2010,0.020012197
0,country,CUB,gov_net_interest_perc_gdp,2010,2010,NA
0,country,CYP,gov_net_interest_perc_gdp,2010,2010,0.014798828
0,country,CZE,gov_net_interest_perc_gdp,2010,2010,0.010229234
0,country,COD,gov_net_interest_perc_gdp,2010,2010,0.002772489
0,country,DNK,gov_net_interest_perc_gdp,2010,2010,0.00595219
0,country,DJI,gov_net_interest_perc_gdp,2010,2010,0.002929427
0,country,DMA,gov_net_interest_perc_gdp,2010,2010,0.015003751
0,country,DOM,gov_net_interest_perc_gdp,2010,2010,0.018050121
0,country,ECU,gov_net_interest_perc_gdp,2010,2010,0.005937747
0,country,EGY,gov_net_interest_perc_gdp,2010,2010,0.042876623
0,country,SLV,gov_net_interest_perc_gdp,2010,2010,0.02753686
0,country,GNQ,gov_net_interest_perc_gdp,2010,2010,0.002421865
0,country,ERI,gov_net_interest_perc_gdp,2010,2010,0.041859323
0,country,EST,gov_net_interest_perc_gdp,2010,2010,-0.001492436
0,country,SWZ,gov_net_interest_perc_gdp,2010,2010,0.006277503
0,country,ETH,gov_net_interest_perc_gdp,2010,2010,0.004112006
0,country,FJI,gov_net_interest_perc_gdp,2010,2010,0.032791909
0,country,FIN,gov_net_interest_perc_gdp,2010,2010,6.38E-04
0,country,FRA,gov_net_interest_perc_gdp,2010,2010,0.022802199
0,country,GAB,gov_net_interest_perc_gdp,2010,2010,0.013611794
0,country,GMB,gov_net_interest_perc_gdp,2010,2010,0.017718767
0,country,GEO,gov_net_interest_perc_gdp,2010,2010,0.009440015
0,country,DEU,gov_net_interest_perc_gdp,2010,2010,0.021371081
0,country,GHA,gov_net_interest_perc_gdp,2010,2010,0.023208929
0,country,GRC,gov_net_interest_perc_gdp,2010,2010,0.060943942
0,country,GRD,gov_net_interest_perc_gdp,2010,2010,0.021613833
0,country,GTM,gov_net_interest_perc_gdp,2010,2010,0.014768235
0,country,GIN,gov_net_interest_perc_gdp,2010,2010,0.013934537
0,country,GNB,gov_net_interest_perc_gdp,2010,2010,0.001461856
0,country,GUY,gov_net_interest_perc_gdp,2010,2010,0.010824196
0,country,HTI,gov_net_interest_perc_gdp,2010,2010,0.002907682
0,country,HND,gov_net_interest_perc_gdp,2010,2010,-0.00691312
0,country,HUN,gov_net_interest_perc_gdp,2010,2010,0.037421671
0,country,ISL,gov_net_interest_perc_gdp,2010,2010,0.024780335
0,country,IND,gov_net_interest_perc_gdp,2010,2010,0.042155696
0,country,IDN,gov_net_interest_perc_gdp,2010,2010,0.012876102
0,country,IRN,gov_net_interest_perc_gdp,2010,2010,8.52E-04
0,country,IRQ,gov_net_interest_perc_gdp,2010,2010,0.004864666
0,country,IRL,gov_net_interest_perc_gdp,2010,2010,0.02191861
0,country,ISR,gov_net_interest_perc_gdp,2010,2010,0.034758392
0,country,ITA,gov_net_interest_perc_gdp,2010,2010,0.041127551
0,country,JAM,gov_net_interest_perc_gdp,2010,2010,0.111343882
0,country,JPN,gov_net_interest_perc_gdp,2010,2010,0.010761169
0,country,JOR,gov_net_interest_perc_gdp,2010,2010,0.019984428
